"id","stationId","timestamp","confidence","probability","score","certainty","algorithm","metadata","lat","lon","favorite","species.id","species.commonName","species.scientificName","species.color","species.classification","species.imageUrl","species.thumbnailUrl","species.pngUrl","species.thumbhash","soundscape.id","soundscape.url","soundscape.startTime","soundscape.endTime","soundscape.mode"
5814105296,19267,"2026-02-28T23:11:35.000+01:00",0.985105514526367,0.701661646366119,9.42911726465829,"almost_certain","BirdNET",NA,51.980503,5.677585,FALSE,106,"Eurasian Coot","Fulica atra","#ff3f73","avian","https://media.birdweather.com/species/106/EurasianCoot-standard-2a8d0e9921cc5b25806667422f3bea55.jpg","https://media.birdweather.com/species/106/EurasianCoot-thumbnail-2d0f437522ce59f1064ef9e7b3772b25.jpg","https://media.birdweather.com/species/106/EurasianCoot-png200-16bf8dd1cedfac1d8f2887bb06137dda.png","2xgGDwKFt4aWZ2mfd6eIeHZod0z5tpQP",9112778848,"https://media.birdweather.com/soundscapes/19267/19267-20260228-221129.flac",6,9,"live"
5814105292,19267,"2026-02-28T23:11:33.500+01:00",0.996794521808624,0.701661646366119,9.45229451554152,"almost_certain","BirdNET",NA,51.980503,5.677585,FALSE,106,"Eurasian Coot","Fulica atra","#ff3f73","avian","https://media.birdweather.com/species/106/EurasianCoot-standard-2a8d0e9921cc5b25806667422f3bea55.jpg","https://media.birdweather.com/species/106/EurasianCoot-thumbnail-2d0f437522ce59f1064ef9e7b3772b25.jpg","https://media.birdweather.com/species/106/EurasianCoot-png200-16bf8dd1cedfac1d8f2887bb06137dda.png","2xgGDwKFt4aWZ2mfd6eIeHZod0z5tpQP",9112778848,"https://media.birdweather.com/soundscapes/19267/19267-20260228-221129.flac",4.5,7.5,"live"
5814105289,19267,"2026-02-28T23:11:29.000+01:00",0.996704280376434,0.701661646366119,9.45211707618947,"almost_certain","BirdNET",NA,51.980503,5.677585,FALSE,106,"Eurasian Coot","Fulica atra","#ff3f73","avian","https://media.birdweather.com/species/106/EurasianCoot-standard-2a8d0e9921cc5b25806667422f3bea55.jpg","https://media.birdweather.com/species/106/EurasianCoot-thumbnail-2d0f437522ce59f1064ef9e7b3772b25.jpg","https://media.birdweather.com/species/106/EurasianCoot-png200-16bf8dd1cedfac1d8f2887bb06137dda.png","2xgGDwKFt4aWZ2mfd6eIeHZod0z5tpQP",9112778848,"https://media.birdweather.com/soundscapes/19267/19267-20260228-221129.flac",0,3,"live"
5812687261,19267,"2026-02-28T21:26:50.000+01:00",0.865236878395081,0.310699045658112,8.07360170347583,"almost_certain","BirdNET",NA,51.980881,5.677428,FALSE,61,"Song Thrush","Turdus philomelos","#c20085","avian","https://media.birdweather.com/species/61/SongThrush-standard-8821482383a2449437975b6fbfa9a7f6.jpg","https://media.birdweather.com/species/61/SongThrush-thumbnail-313c4d63857e61b1b3f25e96ea42e23f.jpg","https://media.birdweather.com/species/61/SongThrush-png200-3465dc5f927896e1259256dce5b082db.png","o7kBDwSvRolEmXhKoypqeKlbk272BnsA",9110759717,"https://media.birdweather.com/soundscapes/19267/19267-20260228-202650.flac",0,3,"live"
5810360559,19267,"2026-02-28T18:46:08.000+01:00",0.638087213039398,0.992354810237885,8.9307602627834,"almost_certain","BirdNET",NA,51.980679,5.676933,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",9107490285,"https://media.birdweather.com/soundscapes/19267/19267-20260228-174602.flac",6,9,"live"
5810346067,19267,"2026-02-28T18:45:13.000+01:00",0.628972351551056,0.992354869842529,8.89331799826866,"almost_certain","BirdNET",NA,51.980713,5.676962,FALSE,35,"Eurasian Blackbird","Turdus merula","#ff65df","avian","https://media.birdweather.com/species/35/EurasianBlackbird-standard-618b3a5132c7c359fb2a2884c39deb39.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-thumbnail-276878929bed08167d1fd9bf34d63d40.jpg","https://media.birdweather.com/species/35/EurasianBlackbird-png200-ba5a1b43225da4611cac429c52a52c81.png","GfkFFwKRmrx2ZYiaaQe69nlzScn3T7IA",9107472120,"https://media.birdweather.com/soundscapes/19267/19267-20260228-174507.flac",6,9,"live"
5809917355,19267,"2026-02-28T18:20:15.500+01:00",0.918407261371613,0.22954660654068,7.79706337937231,"almost_certain","BirdNET",NA,51.980701,5.676237,FALSE,153,"Redwing","Turdus iliacus","#a7d386","avian","https://media.birdweather.com/species/153/Redwing-standard-ae91684833cd769f25471a15ff837acf.jpg","https://media.birdweather.com/species/153/Redwing-thumbnail-c9619e17a8a8e1f1c4939acdda7f9932.jpg","https://media.birdweather.com/species/153/Redwing-png200-900c588ec17bc5296570913adee24720.png","H+kFJwhomGePiYh4d4dmeYiWZgiYWX8D",9106958784,"https://media.birdweather.com/soundscapes/19267/19267-20260228-172011.flac",4.5,7.5,"live"
5809917348,19267,"2026-02-28T18:20:14.000+01:00",0.788313090801239,0.22954660654068,7.47348244950568,"almost_certain","BirdNET",NA,51.980701,5.676237,FALSE,153,"Redwing","Turdus iliacus","#a7d386","avian","https://media.birdweather.com/species/153/Redwing-standard-ae91684833cd769f25471a15ff837acf.jpg","https://media.birdweather.com/species/153/Redwing-thumbnail-c9619e17a8a8e1f1c4939acdda7f9932.jpg","https://media.birdweather.com/species/153/Redwing-png200-900c588ec17bc5296570913adee24720.png","H+kFJwhomGePiYh4d4dmeYiWZgiYWX8D",9106958784,"https://media.birdweather.com/soundscapes/19267/19267-20260228-172011.flac",3,6,"live"
5808820591,19267,"2026-02-28T17:18:05.000+01:00",0.832667410373688,0.0998311713337898,6.52425991711929,"almost_certain","BirdNET",NA,51.980598,5.676993,FALSE,51,"Common Chiffchaff","Phylloscopus collybita","#234bb2","avian","https://media.birdweather.com/species/51/CommonChiffchaff-standard-51b65ae67159c1d7e6b40d2e5032b8bc.jpg","https://media.birdweather.com/species/51/CommonChiffchaff-thumbnail-db7cc6cc80c51cac95a6cceb51a0a66f.jpg","https://media.birdweather.com/species/51/CommonChiffchaff-png200-e06677bd5f83c96ea17aab076a5e64dd.png","HSkCDwJplXeiMFilxTzIyVZplYf32ZcA",9105704707,"https://media.birdweather.com/soundscapes/19267/19267-20260228-161759.flac",6,9,"live"
5806772964,19267,"2026-02-28T15:39:45.000+01:00",0.8310866355896,1,9.55989106458917,"almost_certain","BirdNET",NA,51.980553,5.67689,FALSE,20,"Black Redstart","Phoenicurus ochruros","#c8ce2d","avian","https://media.birdweather.com/species/20/BlackRedstart-standard-4255c9b712ecb46ea7d3df8d556c18e7.jpg","https://media.birdweather.com/species/20/BlackRedstart-thumbnail-2fee59acc1ecc6be7238da194869e940.jpg","https://media.birdweather.com/species/20/BlackRedstart-png200-cbc0625b8b4889aeec1da754ad906efd.png","2QgGFwT8epa+l3ZlZ5hntnh4Z/6oyZ8I",9103585973,"https://media.birdweather.com/soundscapes/19267/19267-20260228-143939.flac",6,9,"live"
